id	internalId	realm	lastUpdated	alternateId	sourceSystemId	name	displayName	description	longDescription	minimumAge	publishStart	publishEnd	premiereDate	geoRegions	pageURL	defaultImage	logoImage	posterImage	squareCardImage	channelId	channelName	channelCode	packages	videoUnpublishTime	collections	listableTerritories	listableTerritoriesMode	avodDuration	svodDuration	altChannelIds	listableAppNames	listableAppNamesMode	playableAppNames	playableAppNamesMode	contentSubsetId	listablePlatforms	listablePlatformsMode	playablePlatforms	playablePlatformsMode	posterWithLogoImage	coverArtworkImage	analyticsId
go-show-9891	9891	go	2021-03-02T11:39:25Z	orbit-earths-extraordinary-journey	BBCOESEJ	Orbit - Earth's Extraordinary Journey	Orbit - Earth's Extraordinary Journey	The relationship between the Earth's orbit and the weather is explored.	Kate Humble and Dr. Helen Czerski explore the relationship between the Earth's orbit and the weather, and the entire progress of the Earth's incredible annual journey around the sun is charted for the first time ever.				2020-09-08T04:00:00Z	world	https://discoveryplus.com/show/orbit-earths-extraordinary-journey	https://us1-prod-images.disco-api.com/2020/09/14/5568d910-d659-3831-b11a-9338333a0322.jpeg	https://us1-prod-images.disco-api.com/2020/09/14/03141c73-d919-326f-8995-ac62147f6fd7.png	https://us1-prod-images.disco-api.com/2020/09/14/7b759e9b-130e-3cb6-a255-3c4d4d020b1b.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/14/42a30bbc-957a-3e3e-a4cb-2f9d92921898.jpeg	https://us1-prod-images.disco-api.com/2020/09/14/1b798595-912f-3ffe-a7d3-07e8ac9b0d08.png	go_9891
go-show-2813	2813	go	2020-12-15T21:51:01Z	wartime-crime	52954	Wartime Crime	Wartime Crime	WWII enabled crime to flourish on the home front.	While the battlefields of WWII were a stage for acts of heroism and horrific atrocities, conditions on the home front seemed more stable. Yet from bombed-out London to occupied France, the war enabled crime to flourish.				2017-10-26T02:00:00Z	world	https://discoveryplus.com/show/wartime-crime	https://us1-prod-images.disco-api.com/2020/07/10/f1ef809f-1a21-3089-bb26-7e1e5ece5028.jpeg	https://us1-prod-images.disco-api.com/2020/07/10/f397162c-afae-3b72-87fd-5a60916a263b.png	https://us1-prod-images.disco-api.com/2020/09/01/aa9d3510-504c-3a20-a575-87f25d9813e9.jpeg		go-channel-79	AHC	AHC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/10/a164927d-f7be-340e-9392-deb5f3221dfc.jpeg	https://us1-prod-images.disco-api.com/2020/07/10/f7de5d63-d7b6-31d8-8d8b-219132f3020c.png	go_2813
go-show-9893	9893	go	2020-12-30T15:08:54Z	lands-of-the-monsoon	BBCLNMNS	Lands Of The Monsoon	Lands Of The Monsoon	Lands, cultures and wildlife are affected and shaped by monsoons.	The tumultuous monsoon weather system dominates a large part of the planet. The lands, cultures and wildlife affected by monsoons and how they’re indelibly shaped by this greatest weather phenomena are explored.				2020-09-08T04:00:00Z	world	https://discoveryplus.com/show/lands-of-the-monsoon	https://us1-prod-images.disco-api.com/2020/09/14/188c90fe-60e8-3f33-8377-cc78b901b5a5.jpeg	https://us1-prod-images.disco-api.com/2020/09/14/e387a47e-a157-3a50-a1cd-2a56a753fe55.png	https://us1-prod-images.disco-api.com/2020/09/14/8665989c-ca01-3fea-a661-0d4b664b4ba0.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/14/e757584c-51a5-3e8f-a057-645d1d5b3b31.jpeg	https://us1-prod-images.disco-api.com/2020/09/14/e51c1a28-e29b-37c4-acf8-8e33d312ce67.png	go_9893
go-show-13693	13693	go	2021-03-12T23:16:11Z	havana-motor-club	UNBLLAE	Havana Motor Club	Havana Motor Club	Cuba's drag racers prepare their hot rods for a race since the Revolution.	Havana Motor Club tells a story about Cuba's community of underground drag racers and their quest to hold Cuba's first car race since the 1959 Revolution. It tackles the ways Cuba's recent reforms have affected the lives of racers and their families.					world	https://discoveryplus.com/show/havana-motor-club	https://us1-prod-images.disco-api.com/2021/03/12/7145838f-25f4-3bd8-bb3d-2eb80b42803b.jpeg	https://us1-prod-images.disco-api.com/2021/03/12/4702dc18-1c8f-3d9e-9266-a74d4c507fbe.png	https://us1-prod-images.disco-api.com/2021/03/12/fcabacd3-940a-38e4-86e8-c8e2c7e56ab6.jpeg		go-channel-104	Unbranded	UNB					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2021/03/12/4cfed733-2690-3b15-9375-f4de11114d8b.jpeg	https://us1-prod-images.disco-api.com/2021/03/12/ee9c4370-8670-39ba-9afa-25d5b7a6ea68.jpeg	go_13693
go-show-12354	12354	go	2020-12-16T01:23:30Z	river-monsters	37321	River Monsters	River Monsters	Jeremy Wade hunts for freshwater fish with a taste for human flesh.	This rip-roaring ride through the dark side of nature mixes action and adventure with mysteries. Watch as Jeremy Wade deconstructs exactly how these river monsters are built to kill.				2009-04-06T02:00:00Z	world	https://discoveryplus.com/show/river-monsters	https://us1-prod-images.disco-api.com/2020/11/13/f9a22a5d-e9c4-3f14-bc56-668ff1b84858.jpeg	https://us1-prod-images.disco-api.com/2020/08/24/6a9871f2-461a-38e0-855b-af6b84d76fd0.png	https://us1-prod-images.disco-api.com/2020/11/13/5fd6dcd5-2fdc-3f0f-9ba2-44b95b58a41a.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING	go-channel-82, go-channel-76	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/24/4e8d2c71-beea-328e-8953-2bbc8bb227df.jpeg	https://us1-prod-images.disco-api.com/2020/11/13/8a5f5e76-c51a-32fd-b93b-bdff37a94d74.jpeg	go_12354
go-show-9887	9887	go	2021-03-02T15:13:08Z	greece-with-simon-reeve	BBCQYCB	Greece with Simon Reeve	Greece with Simon Reeve	Simon Reeve gets behind the picture-postcard image of troubled Greece.	Simon Reeve travels to Greece -- one of the most-beautiful, troubled and extreme countries in Europe -- to get behind its picture-postcard image and learn more about why its people have faced a seemingly endless economic crisis.				2020-09-14T04:00:00Z	world	https://discoveryplus.com/show/greece-with-simon-reeve	https://us1-prod-images.disco-api.com/2020/09/29/f4e1a4fc-9e40-3ca4-94d4-262d16458769.jpeg	https://us1-prod-images.disco-api.com/2020/09/29/c617c723-e45d-3b24-92c3-7d212b62df2c.png	https://us1-prod-images.disco-api.com/2020/09/29/5721c057-751e-3fbf-8a1c-67ef5b6d6fc6.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/29/ea07f5ba-6beb-3c9e-af8b-5be36a27a6a4.jpeg	https://us1-prod-images.disco-api.com/2020/09/29/0a6bdaf9-af1c-38bc-8734-e1b75db91acb.jpeg	go_9887
go-show-12771	12771	go	2020-12-30T14:17:34Z	left-for-dead	AELFLPTG	Left for Dead	Left for Dead	After an accident, Lauren remembers her daughter was kidnapped.	After a car wreck temporarily robs Lauren Carlton of her memory, she must piece together the details of the accident as they slowly return. When she remembers that she has a daughter who's missing, she must lead the police to the girl's kidnappers.					world	https://discoveryplus.com/show/left-for-dead	https://us1-prod-images.disco-api.com/2020/12/18/8b01395d-6cba-345e-99fa-58a88c93c50c.jpeg	https://us1-prod-images.disco-api.com/2020/12/18/2fd98a3f-cfc1-3570-a4f3-71688492cd63.png	https://us1-prod-images.disco-api.com/2020/12/18/81ef02a5-639d-3e13-b297-000902756113.jpeg		go-channel-111	Lifetime	AELF					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/12/18/9df3f5d3-a8b7-3134-8a1d-7e03c5330357.jpeg	https://us1-prod-images.disco-api.com/2020/12/18/60ea4723-71f9-3f6b-bd45-0fb15b9f3d5c.jpeg	go_12771
go-show-9886	9886	go	2021-03-02T12:08:04Z	from-ice-to-fire-incredible-science-of-temperature	BBCZPBD	From Ice to Fire - Incredible Science of Temperature	From Ice to Fire - Incredible Science of Temperature	Helen Czerski explores the incredible science of temperature.	As she explores the science of temperature, Helen Czerski uncovers what's going on when something is heated up or cooled down, discovers the physics of extreme temperatures and reveals how understanding of temperature drives breakthroughs in civilization.				2020-09-14T04:00:00Z	world	https://discoveryplus.com/show/from-ice-to-fire-incredible-science-of-temperature	https://us1-prod-images.disco-api.com/2020/09/29/5654b21c-da81-3093-b078-0593ebac3379.jpeg	https://us1-prod-images.disco-api.com/2020/09/29/7599d33a-b6f2-3086-b235-9e4ce30704d5.png	https://us1-prod-images.disco-api.com/2020/09/29/2610ebe3-f7d5-3e57-9b4d-38bcc4562c02.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/29/3a35becb-9728-3d73-bf35-6db3b3889f65.jpeg	https://us1-prod-images.disco-api.com/2020/09/29/7415dca5-848f-3f05-8138-c2f11ef3ed82.jpeg	go_9886
go-show-12368	12368	go	2020-12-14T15:01:34Z	small-space-big-potential	HGTVXSSBP	Small Space, Big Potential	Small Space, Big Potential	Good Bones' Mina and Karen create unique small spaces on a tight budget.	Good Bones hosts Mina Starsiak and Karen E. Laine create unique small spaces on a tight budget. With help from Mina's brother, Tad, they showcase what can be done to customize small areas of the home with a little creativity.				2019-06-04T05:00:00Z	world	https://discoveryplus.com/show/small-space-big-potential	https://us1-prod-images.disco-api.com/2020/11/11/0875e101-01e3-3066-803f-8d0d5b776ef0.jpeg	https://us1-prod-images.disco-api.com/2020/11/11/a0b44d3d-75c8-30d2-a2bb-ac3d50d5527d.png	https://us1-prod-images.disco-api.com/2020/11/11/377fb70c-0a47-3f2a-b3f8-0fca4adfd768.jpeg		go-channel-90	HGTV	HGTV					deny	ONGOING	ONGOING		ahc	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/11/11/94187b19-0312-3208-a45c-462978bf6aa4.jpeg	https://us1-prod-images.disco-api.com/2020/11/11/37902e5f-bc06-3dd5-973a-b4b0c4c8e1de.jpeg	go_12368
go-show-12353	12353	go	2021-03-23T10:35:37Z	rock-the-block	HGTVHRKBK	Rock The Block	Rock The Block	Top HGTV designers renovate homes in a battle for the highest appraisal.	Top designers have just weeks and a limited budget to renovate four blank-slate homes on the same block with their signature styles. The designers who net the highest appraisal get bragging rights and a street named in their honor.				2019-10-22T01:00:00Z	world	https://discoveryplus.com/show/rock-the-block	https://us1-prod-images.disco-api.com/2021/03/03/9da88a1d-1800-39a3-98db-b4d6f6bb6162.jpeg	https://us1-prod-images.disco-api.com/2021/02/26/39762c3e-e555-35c0-a7aa-19cb93f4980e.png	https://us1-prod-images.disco-api.com/2021/02/26/bf4cd288-9eca-3cc5-b53a-bab88ded8fc9.jpeg		go-channel-90	HGTV	HGTV					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2021/02/26/69e71b92-00e4-352a-9075-21a83856cca4.jpeg	https://us1-prod-images.disco-api.com/2021/02/26/1bbbdeb3-2c33-3352-bfa3-615a19364cd8.jpeg	go_12353
go-show-9885	9885	go	2021-03-02T12:11:05Z	grizzly-bear-cubs-and-me	BBCFXAB	Grizzly Bear Cubs and Me	Grizzly Bear Cubs and Me	Gordon joins a groundbreaking project rescuing orphaned grizzly bears cubs.	At the Orphan Bear Rescue Centre in Russia, Wildlife cameraman Gordon Buchanan must learn to be a mother bear as he joins a groundbreaking project rescuing orphaned grizzly cubs with the hope of rearing them and returning them safely to the wild.				2020-09-14T04:00:00Z	world	https://discoveryplus.com/show/grizzly-bear-cubs-and-me	https://us1-prod-images.disco-api.com/2020/09/29/c26fc969-b05b-3085-b819-fb5132b96a17.jpeg	https://us1-prod-images.disco-api.com/2020/09/29/91189bcb-63df-366d-ab92-d3b6af986f25.png	https://us1-prod-images.disco-api.com/2020/09/29/e1914fa8-56a9-3e46-9740-1cafec278f7e.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/29/966c053b-3190-3d27-90d1-84fe37b350ce.jpeg	https://us1-prod-images.disco-api.com/2020/09/29/439e9fb1-0b87-3ade-a286-589eb1d51e16.jpeg	go_9885
go-show-3155	3155	go	2021-01-01T16:26:56Z	cats-101	DGO039	Cats 101	Cats 101	From shorthairs to snowshoes, meet many different breeds of cats.	Get to know all the details of our favorite feline breeds in this encyclopedic series on cats.				2008-12-07T01:00:00Z	world	https://discoveryplus.com/show/cats-101	https://us1-prod-images.disco-api.com/2020/07/20/bf6909e3-08b1-3c49-89a8-d5bf7adafb54.jpeg	https://us1-prod-images.disco-api.com/2020/07/20/e414b628-350b-3c3f-84aa-ac38dde779a7.png	https://us1-prod-images.disco-api.com/2020/07/31/92023740-8217-35ca-bce7-ba30a530be53.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/20/9332f54c-101d-3f56-9c5a-59f27b6dbf93.jpeg	https://us1-prod-images.disco-api.com/2020/07/20/a4bac5a2-4568-3d97-b29a-8086f587337a.jpeg	go_3155
go-show-9884	9884	go	2021-03-02T14:13:24Z	expedition-guyana	BBCEXGYN	Expedition Guyana	Expedition Guyana	A team of scientists, cavers and wildlife filmmakers explore Guyana.	The jungles of Guyana are so remote, much of the country remains unexplored. Gordon Buchanan, Dr. George McGavin and Steve Backshall venture into the untouched land to look for the giants -- the anaconda, jaguar and harpy Eagle.				2020-09-21T04:00:00Z	world	https://discoveryplus.com/show/expedition-guyana	https://us1-prod-images.disco-api.com/2020/09/14/7a09362d-80e2-3db1-a7d6-1c40a3fb6093.jpeg	https://us1-prod-images.disco-api.com/2020/09/14/9f1cd9fb-f4a9-3f9d-a5ca-a6b46d8ec0aa.png	https://us1-prod-images.disco-api.com/2020/09/14/9b6bc335-1355-351c-8a39-541892a06b47.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/14/1fdc8bb2-741d-3a96-8547-d9a8ab5e6410.jpeg	https://us1-prod-images.disco-api.com/2020/09/14/da690892-b713-3c4e-93c7-be73c96ba9aa.png	go_9884
go-show-2750	2750	go	2021-03-03T15:59:13Z	the-first-kill	44529	The First Kill	The First Kill	Explore the initial murders that inspired and began a killing spree.	Explore the initial murders that inspired and began a killing spree, confounded law enforcement and terrified the masses. Watch as the detectives who were haunted by these unforgotten cold cases finally connect the dots and understand the death.				2014-09-30T00:00:00Z	world	https://discoveryplus.com/show/the-first-kill	https://us1-prod-images.disco-api.com/2020/09/22/31de80f7-d293-3c11-b8a3-b914c4295780.jpeg	https://us1-prod-images.disco-api.com/2020/09/22/38845e5f-42c7-35d9-b9cd-a4d3d2714a51.png	https://us1-prod-images.disco-api.com/2020/09/22/bc3651a5-7181-3285-8d15-3562d0af5217.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/22/c08a5ed4-b6e5-341a-80b9-613e3beb82c3.jpeg	https://us1-prod-images.disco-api.com/2020/09/22/3745fce7-8246-33ae-ad5b-39f878a63871.jpeg	go_2750
go-show-2045	2045	go	2021-03-06T21:24:26Z	master-of-arms	54685	Master of Arms	Master of Arms	Three builders compete to re-create the weapons that changed history.	Skilled craftsmen helped shape the fate of mankind by constructing the most iconic weaponry known to man. Three of today's best builders battle in a head-to-head competition to re-create the armaments that changed history.				2018-11-03T02:00:00Z	world	https://discoveryplus.com/show/master-of-arms	https://us1-prod-images.disco-api.com/2020/07/20/5b5d6cf2-dc05-39f9-9bb4-ab0ef2eb59d0.jpeg	https://us1-prod-images.disco-api.com/2020/07/20/2557e925-8002-3aa9-9ee3-5a26f0076bc0.png	https://us1-prod-images.disco-api.com/2020/08/08/09020922-1d52-3b93-9342-5c846efe1e46.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/20/8dbc2b8a-99c7-34f4-a26a-7f11755ae6e8.jpeg	https://us1-prod-images.disco-api.com/2020/07/20/1f8b0167-de4c-352a-92b0-ef8ae1a4b0b8.jpeg	go_2045
go-show-2805	2805	go	2021-03-06T17:28:56Z	it-takes-a-thief	4134	It Takes a Thief	It Takes a Thief	Ex-cons and ex-burglars team up to expose home security flaws.	Two ex-cons expose home security flaws using ex-burglars as testers. After witnessing their houses being robbed, homeowners get a home security makeover, and the ex-burglars test the new measures.				2005-02-03T03:00:00Z	world	https://discoveryplus.com/show/it-takes-a-thief	https://us1-prod-images.disco-api.com/2020/07/17/6b075d86-2bbf-3fc9-9459-00fc7d761348.jpeg	https://us1-prod-images.disco-api.com/2020/07/17/308a8904-76cf-3e5c-9cb5-c5d16345c6c0.png	https://us1-prod-images.disco-api.com/2020/08/08/d1657292-431d-34d8-9358-fea79ac95c53.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/17/23d9e28a-a628-340f-95e3-169b7802d5bd.jpeg	https://us1-prod-images.disco-api.com/2020/07/17/798629a6-0ba4-3545-a29d-41a648dc49d1.jpeg	go_2805
go-show-2748	2748	go	2021-03-03T10:01:00Z	dead-on-arrival	45502	Dead on Arrival	Dead on Arrival	Dreams soon become nightmares as newcomers search for fame in the big city.	See the stories of small-town newcomers looking to find fame in the big city, but little do they know, their dreams will soon become nightmares when they discover a dark side more terrifying than they ever imagined.				2014-09-04T02:00:00Z	world	https://discoveryplus.com/show/dead-on-arrival	https://us1-prod-images.disco-api.com/2020/09/01/d2e8c553-71a8-3e6b-8b49-1cf5579f5126.jpeg	https://us1-prod-images.disco-api.com/2020/09/01/7c5d0f6d-9630-3439-a132-2f3b4213e8ab.png	https://us1-prod-images.disco-api.com/2020/09/01/d9896f08-b4a3-3558-a849-f209b1b1951a.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/01/3cd62c55-ff74-3859-ad4e-c927f01e0def.jpeg	https://us1-prod-images.disco-api.com/2020/09/01/46c7b8e0-229f-3946-98b2-2517ba04be39.jpeg	go_2748
go-show-12367	12367	go	2020-12-20T17:32:18Z	street-outlaws-race-night-in-america	DSC096	Street Outlaws: Race Night in America	Street Outlaws: Race Night in America	Street racing filmed by the racers and crews themselves.	Catch the underground scene as racers hit the local streets during Race Night In America. This is as real as it gets: Street racing filmed by the racers and crews themselves.				2020-06-23T01:00:00Z	world	https://discoveryplus.com/show/street-outlaws-race-night-in-america	https://us1-prod-images.disco-api.com/2020/10/23/5225a0b9-d87e-3231-b8e1-89fd0e620a69.jpeg	https://us1-prod-images.disco-api.com/2020/10/23/db44f480-c922-32c2-9450-897437a757ef.png	https://us1-prod-images.disco-api.com/2020/10/23/e5f2d8ea-90b4-3891-a876-849d9a20e9d7.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/23/0faa930f-f28d-3c84-91dc-f78883d2e825.jpeg	https://us1-prod-images.disco-api.com/2020/10/23/69707350-601e-3906-a5ac-a4c6e3648caf.jpeg	go_12367
go-show-2746	2746	go	2021-01-12T17:10:15Z	bride-killa	52411	Bride Killa	Bride Killa	First comes love, then comes marriage, and for an unlucky few -- murder.	First comes love, then comes marriage, and for an unlucky few -- murder. This series tells stories of deadly brides who kill on their wedding day, or of sweet brides who fall prey to bride killas with an "axe to grind."				2018-01-01T19:00:00Z	world	https://discoveryplus.com/show/bride-killa	https://us1-prod-images.disco-api.com/2020/07/09/ccb85b82-fadc-39ec-8669-1e730a52886e.jpeg	https://us1-prod-images.disco-api.com/2020/07/09/347f2200-0967-30af-ba14-71f2e04a2fe6.png	https://us1-prod-images.disco-api.com/2020/08/28/6f259599-46d0-39b1-bea6-b90c60027311.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/09/1c737c40-564a-343a-bf40-84f653001830.jpeg	https://us1-prod-images.disco-api.com/2020/07/09/db9ec4db-b462-36d5-b4cb-ef811ddaa94f.jpeg	go_2746
go-show-2745	2745	go	2020-12-22T16:24:11Z	heartbreakers	46534	Heartbreakers	Heartbreakers	TV actors from the 70s and 80s star in this series of classic mysteries.	Hollywood actors from the 80s and 90s reunite on screen to portray real-life dreamboats who turned into total nightmares. Taking true stories ripped from the headlines, see what really happens when the perfect catch turns out to be the perfect criminal.				2014-08-14T02:00:00Z	world	https://discoveryplus.com/show/heartbreakers	https://us1-prod-images.disco-api.com/2020/08/17/4fc6c97b-1d31-3048-8ada-919e5ea9d70b.jpeg	https://us1-prod-images.disco-api.com/2020/08/17/4e8dbf8c-a99e-3c25-940f-f09b1c1266f9.png	https://us1-prod-images.disco-api.com/2020/08/17/0fc09b25-2cc8-310f-9142-eb065e5736af.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/17/ec6dc1ec-2f69-3477-99a3-13d52e7c52a4.jpeg	https://us1-prod-images.disco-api.com/2020/08/17/9d530996-fe9b-3240-bc40-8e81fcc0711d.jpeg	go_2745
go-show-2744	2744	go	2021-01-07T15:49:53Z	hardcover-mysteries	41143	Hardcover Mysteries	Hardcover Mysteries	Explores the crossover from headlines to the fiction of American novels.	Hardcover Mysteries explores the crossover from the facts of mysterious headlines to the fiction of America's most-popular novelists.				2010-10-12T01:00:00Z	world	https://discoveryplus.com/show/hardcover-mysteries	https://us1-prod-images.disco-api.com/2020/08/31/d75b7e4e-cb1b-3bbb-998c-0d6b412a2989.jpeg	https://us1-prod-images.disco-api.com/2020/08/31/624de291-cc8c-312e-9510-9751bb46df50.png	https://us1-prod-images.disco-api.com/2020/08/31/68a034f5-45dd-390c-898f-06e493a76064.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING	go-channel-81	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/31/afae91a2-556f-3ac2-83fd-ade01e605371.jpeg	https://us1-prod-images.disco-api.com/2020/08/31/646414f2-f594-3769-8abe-f6112fea19ce.jpeg	go_2744
go-show-2035	2035	go	2020-12-29T22:43:18Z	legends-of-the-lost-with-megan-fox	TRAVTLMF	Legends of the Lost with Megan Fox	Legends of the Lost with Megan Fox	Actress Megan Fox investigates the world's most enduring mysteries.	Actress Megan Fox embarks on an epic international journey to investigate the most enduring mysteries of the ancient world.				2018-12-05T01:00:00Z	world	https://discoveryplus.com/show/legends-of-the-lost-with-megan-fox	https://us1-prod-images.disco-api.com/2020/07/16/2cc58c66-b440-35e5-81e9-4236ffcb9c77.jpeg	https://us1-prod-images.disco-api.com/2020/07/16/102c4182-addc-37e9-a53a-122bce944026.png	https://us1-prod-images.disco-api.com/2020/08/28/3886f044-ee49-3dfc-9591-e410ff0ba302.jpeg		go-channel-85	Travel Channel	TRAV					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/16/51f3bc3b-d78f-3cd8-b517-c37ed15656a8.jpeg	https://us1-prod-images.disco-api.com/2020/07/16/3f8a3ae3-f5a8-3df9-91d2-92fbb4876074.jpeg	go_2035
go-show-2032	2032	go	2020-12-30T19:20:50Z	race-night-at-bowman-gray	55583	Race Night at Bowman Gray	Race Night at Bowman Gray	Racing season is underway at Bowman Gray Stadium in North Carolina.	The battle for the checkered flag has begun at Bowman Gray Stadium in Winston-Salem, North Carolina.				2018-10-30T02:01:00Z	world	https://discoveryplus.com/show/race-night-at-bowman-gray	https://us1-prod-images.disco-api.com/2020/07/22/b854dd3e-0a53-3823-917c-fdf1dd0dad46.jpeg	https://us1-prod-images.disco-api.com/2020/07/22/2ce81e13-bcd0-322d-bc72-e78d80b0b4ad.png	https://us1-prod-images.disco-api.com/2020/08/08/b071505c-8750-3770-955a-61237a7fdcbe.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/22/54ae061d-a34e-3d07-b519-ba0d7a1e0d40.jpeg	https://us1-prod-images.disco-api.com/2020/07/22/e029e132-9ca3-3795-acd2-e9a12ef7b0cd.jpeg	go_2032
go-show-9879	9879	go	2021-03-07T03:51:13Z	chucks-eat-the-street	COOKCCETS	Chuck's Eat the Street	Chuck's Eat the Street	Chuck Hughes tours the most famous culinary streets in the US.	Chuck Hughes finds regional cuisine by exploring the most famous culinary streets in America. Whether it's Philadelphia's Walnut Street or New Orlean's Magazine Street, he'll discover the rich food of these historic thoroughfares.				2012-10-10T00:30:00Z	world	https://discoveryplus.com/show/chucks-eat-the-street	https://us1-prod-images.disco-api.com/2020/08/08/fa374cac-6ca6-3e86-8628-1855cda07186.jpeg	https://us1-prod-images.disco-api.com/2020/09/19/5a775bb7-1532-3d67-a2c7-435850663239.png	https://us1-prod-images.disco-api.com/2020/08/08/91ef7772-81e4-36db-b763-6628cd8f52c8.jpeg		go-channel-87	Cooking Channel	COOK					deny	ONGOING	ONGOING	go-channel-89	dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/08/fc85b71a-dbc7-3e8f-b052-9f0db61915bc.jpeg	https://us1-prod-images.disco-api.com/2020/08/08/8b91af39-6d82-3097-8328-3a31879b0144.png	go_9879
